schidkn,sex,frl,reg_size,reg_size_aid,small_size,white,black,other,totexp,tmathss,treadss
43,boy,no,1,0,0,1,0,0,3,494,497
69,girl,no,0,1,0,1,0,0,6,506,451
44,boy,yes,1,0,0,0,1,0,24,576,443
73,girl,yes,0,1,0,1,0,0,14,423,428
10,boy,no,0,1,0,1,0,0,12,559,507
51,boy,no,1,0,0,1,0,0,13,473,451
31,boy,yes,1,0,0,0,1,0,0,506,439
43,girl,yes,0,1,0,1,0,0,17,429,431
43,girl,no,0,0,1,1,0,0,15,454,422
17,girl,no,1,0,0,1,0,0,0,473,416
66,boy,no,0,0,1,1,0,0,15,468,437
42,boy,no,0,1,0,1,0,0,3,626,474
55,girl,no,1,0,0,1,0,0,13,520,451
60,boy,yes,1,0,0,1,0,0,13,484,428
52,girl,no,1,0,0,1,0,0,12,576,461
9,boy,no,0,1,0,1,0,0,14,478,470
29,boy,yes,1,0,0,0,1,0,5,576,410
51,girl,no,0,1,0,1,0,0,12,520,437
76,boy,yes,1,0,0,1,0,0,2,463,431
53,boy,yes,0,1,0,1,0,0,9,444,410
62,boy,yes,1,0,0,1,0,0,16,454,416
31,boy,yes,1,0,0,0,1,0,0,449,407
27,boy,yes,1,0,0,0,1,0,0,520,478
51,boy,no,0,0,1,1,0,0,15,559,463
61,girl,no,0,1,0,1,0,0,8,459,410
6,boy,no,0,1,0,1,0,0,11,484,428
42,boy,no,1,0,0,1,0,0,14,454,416
17,boy,no,0,0,1,0,1,0,20,439,411
27,boy,yes,1,0,0,0,1,0,6,500,453
43,boy,no,0,0,1,1,0,0,0,547,474
62,girl,no,0,1,0,1,0,0,4,528,455
28,girl,yes,0,0,1,0,1,0,6,429,407
51,girl,no,0,1,0,1,0,0,5,528,483
7,boy,no,0,1,0,1,0,0,3,478,437
69,girl,yes,0,0,1,1,0,0,6,513,460
56,boy,no,1,0,0,1,0,0,3,489,545
64,girl,yes,1,0,0,1,0,0,11,489,443
50,boy,no,0,1,0,1,0,0,12,454,416
64,girl,yes,0,0,1,1,0,0,19,459,442
37,boy,no,0,1,0,1,0,0,11,489,427
21,boy,yes,0,0,1,1,0,0,14,528,470
79,girl,no,1,0,0,1,0,0,13,528,478
50,girl,yes,0,1,0,0,1,0,12,513,427
58,boy,no,0,1,0,0,1,0,17,463,419
44,boy,yes,1,0,0,0,1,0,24,626,518
19,girl,yes,0,0,1,0,1,0,6,489,431
19,girl,yes,0,1,0,0,1,0,0,468,503
25,boy,yes,0,1,0,1,0,0,2,528,440
23,boy,no,0,1,0,0,1,0,21,506,419
48,girl,yes,0,0,1,1,0,0,21,463,419
59,girl,no,0,1,0,1,0,0,8,494,450
42,girl,no,0,0,1,1,0,0,10,444,425
59,boy,no,0,0,1,1,0,0,14,528,458
11,boy,no,0,1,0,1,0,0,13,468,434
20,girl,yes,0,0,1,0,1,0,21,463,440
2,boy,yes,1,0,0,1,0,0,6,434,413
66,girl,yes,0,0,1,1,0,0,10,463,437
39,girl,yes,0,0,1,1,0,0,2,520,434
76,girl,yes,0,0,1,1,0,0,22,459,436
49,girl,no,0,0,1,1,0,0,8,513,455
48,boy,no,0,0,1,1,0,0,21,478,427
62,boy,no,0,0,1,1,0,0,6,473,422
72,girl,no,0,1,0,1,0,0,10,576,485
7,boy,no,0,1,0,1,0,0,9,626,440
51,girl,no,0,0,1,1,0,0,10,484,442
64,girl,yes,0,0,1,1,0,0,19,494,445
68,boy,no,0,1,0,1,0,0,10,473,428
45,boy,yes,0,1,0,0,1,0,11,392,418
62,girl,no,1,0,0,1,0,0,16,494,425
75,boy,no,1,0,0,1,0,0,13,429,427
58,boy,no,0,1,0,1,0,0,17,484,433
56,girl,yes,1,0,0,1,0,0,3,494,436
68,boy,no,1,0,0,1,0,0,16,547,510
68,boy,no,0,1,0,0,1,0,10,478,416
22,girl,yes,0,1,0,0,1,0,16,468,460
69,boy,yes,0,1,0,1,0,0,6,454,416
37,girl,yes,0,0,1,1,0,0,13,468,433
28,boy,yes,0,1,0,0,1,0,10,473,470
41,boy,no,0,0,1,1,0,0,8,559,458
63,boy,no,0,1,0,1,0,0,7,547,433
6,girl,yes,0,0,1,1,0,0,12,454,436
41,girl,no,1,0,0,1,0,0,15,536,451
46,boy,yes,0,0,1,1,0,0,4,473,456
49,girl,no,0,1,0,1,0,0,9,506,455
16,boy,yes,0,0,1,0,1,0,2,513,428
73,girl,yes,0,1,0,1,0,0,14,454,456
33,girl,yes,0,0,1,0,1,0,14,484,458
13,girl,no,0,1,0,1,0,0,6,528,447
63,boy,yes,1,0,0,1,0,0,10,500,474
35,girl,yes,1,0,0,1,0,0,4,500,439
66,boy,no,0,0,1,1,0,0,10,449,419
9,boy,yes,0,1,0,1,0,0,11,399,411
6,girl,yes,0,0,1,1,0,0,12,444,424
16,boy,yes,1,0,0,0,1,0,8,354,391
2,boy,yes,1,0,0,0,1,0,6,423,422
31,girl,yes,0,1,0,0,1,0,11,484,427
7,girl,no,1,0,0,1,0,0,0,528,436
66,boy,no,0,1,0,1,0,0,3,494,538
18,girl,no,0,1,0,0,1,0,11,468,424
76,girl,no,1,0,0,1,0,0,2,536,428
46,boy,no,0,0,1,1,0,0,4,429,402
80,boy,yes,0,0,1,1,0,0,12,528,461
31,boy,yes,0,0,1,0,1,0,6,559,458
36,boy,no,0,0,1,1,0,0,17,473,456
32,girl,no,0,1,0,0,1,0,2,449,422
30,girl,no,0,0,1,0,1,0,2,536,480
24,girl,no,1,0,0,0,1,0,6,468,419
33,girl,yes,1,0,0,0,1,0,6,439,416
51,boy,no,1,0,0,1,0,0,11,547,605
7,girl,no,1,0,0,1,0,0,15,528,439
72,girl,yes,1,0,0,1,0,0,12,444,414
7,girl,no,0,1,0,1,0,0,3,484,439
12,boy,yes,1,0,0,1,0,0,20,500,422
42,boy,no,0,0,1,0,0,1,10,468,424
39,boy,yes,0,1,0,1,0,0,5,478,391
74,boy,no,1,0,0,1,0,0,13,547,437
76,girl,no,0,1,0,1,0,0,13,520,476
26,girl,yes,0,1,0,0,1,0,6,463,418
28,girl,yes,0,0,1,0,1,0,3,602,465
74,girl,no,1,0,0,1,0,0,13,473,419
19,girl,yes,0,1,0,0,1,0,0,520,450
72,boy,yes,0,1,0,1,0,0,10,547,450
76,boy,yes,1,0,0,1,0,0,1,484,445
41,girl,no,0,0,1,1,0,0,8,513,437
68,boy,no,0,0,1,1,0,0,6,559,474
44,girl,yes,0,1,0,1,0,0,0,506,421
58,boy,no,0,0,1,1,0,0,8,506,453
58,girl,no,0,0,1,1,0,0,5,513,445
51,boy,no,0,0,1,1,0,0,15,520,474
27,boy,yes,1,0,0,0,1,0,12,520,474
51,boy,no,0,0,1,1,0,0,16,494,468
9,girl,yes,0,1,0,1,0,0,14,478,463
50,girl,yes,0,1,0,1,0,0,12,513,431
8,girl,yes,1,0,0,1,0,0,12,434,390
17,girl,no,0,0,1,0,1,0,5,478,433
9,boy,no,0,0,1,1,0,0,13,454,436
67,boy,no,0,0,1,1,0,0,5,473,419
41,boy,no,0,0,1,1,0,0,18,494,450
43,girl,no,1,0,0,1,0,0,3,536,474
22,boy,yes,1,0,0,0,1,0,24,489,448
17,boy,no,0,1,0,1,0,0,8,520,442
36,boy,no,0,1,0,1,0,0,14,506,460
31,girl,yes,1,0,0,0,1,0,0,536,439
18,girl,no,0,1,0,0,1,0,11,473,433
17,boy,no,0,1,0,1,0,0,8,559,424
78,girl,yes,0,0,1,1,0,0,8,468,425
8,girl,yes,0,1,0,1,0,0,12,463,402
48,boy,yes,0,1,0,1,0,0,13,506,419
53,boy,no,0,0,1,1,0,0,9,500,538
49,girl,no,0,1,0,1,0,0,9,468,427
64,boy,yes,0,0,1,1,0,0,19,473,443
79,boy,no,1,0,0,1,0,0,13,576,503
8,girl,yes,1,0,0,1,0,0,13,489,422
79,boy,no,1,0,0,1,0,0,13,473,421
13,girl,no,0,0,1,1,0,0,4,506,483
23,boy,yes,1,0,0,0,1,0,1,520,421
28,boy,yes,1,0,0,0,1,0,7,412,433
8,girl,no,1,0,0,1,0,0,13,484,456
45,boy,yes,1,0,0,0,1,0,12,412,393
27,boy,no,0,1,0,0,1,0,10,500,451
8,boy,no,0,0,1,1,0,0,13,478,419
8,boy,no,1,0,0,1,0,0,13,444,425
27,girl,yes,0,1,0,0,1,0,20,494,461
65,girl,no,1,0,0,1,0,0,12,559,500
51,girl,no,0,0,1,1,0,0,16,547,490
80,girl,no,0,0,1,1,0,0,12,528,503
61,boy,no,0,0,1,1,0,0,7,602,483
61,boy,no,0,1,0,1,0,0,8,463,395
55,boy,no,1,0,0,0,1,0,13,500,447
78,girl,yes,1,0,0,1,0,0,8,405,384
39,girl,no,0,0,1,1,0,0,6,473,408
22,girl,yes,0,1,0,0,1,0,16,423,418
32,girl,yes,0,1,0,0,1,0,0,418,431
7,boy,no,0,1,0,1,0,0,3,520,442
57,boy,no,1,0,0,0,1,0,2,429,400
75,boy,no,0,0,1,1,0,0,3,559,455
22,girl,yes,0,0,1,0,1,0,3,626,527
66,girl,yes,1,0,0,1,0,0,8,423,419
26,girl,yes,0,1,0,0,1,0,6,405,410
28,girl,yes,0,0,1,0,1,0,3,520,463
39,boy,yes,0,1,0,1,0,0,5,484,430
51,boy,no,0,1,0,1,0,0,12,489,422
55,boy,no,0,0,1,1,0,0,15,478,421
65,boy,yes,1,0,0,1,0,0,12,520,460
46,girl,no,0,1,0,1,0,0,0,536,458
53,boy,yes,1,0,0,1,0,0,3,418,413
79,girl,yes,0,1,0,1,0,0,12,412,403
32,boy,yes,1,0,0,0,1,0,2,392,380
32,girl,yes,1,0,0,0,1,0,3,449,395
45,girl,no,1,0,0,0,1,0,12,463,450
37,girl,yes,1,0,0,0,1,0,5,506,443
70,boy,yes,0,1,0,1,0,0,27,423,407
13,girl,yes,0,0,1,1,0,0,4,520,460
70,girl,yes,0,1,0,1,0,0,14,520,442
76,boy,yes,0,0,1,1,0,0,22,489,447
33,girl,yes,0,0,1,0,1,0,1,484,443
23,girl,yes,0,1,0,0,1,0,21,478,390
28,boy,yes,0,0,1,0,1,0,8,473,411
22,girl,yes,1,0,0,0,1,0,11,489,442
36,girl,no,0,0,1,1,0,0,7,484,460
52,boy,no,0,1,0,1,0,0,18,454,408
60,girl,no,0,0,1,1,0,0,1,434,413
35,girl,no,0,1,0,1,0,0,12,459,421
15,boy,no,0,0,1,0,1,0,21,473,411
1,boy,no,1,0,0,1,0,0,10,459,439
50,boy,no,0,1,0,1,0,0,12,528,414
80,girl,no,0,0,1,1,0,0,12,559,500
69,girl,no,0,1,0,1,0,0,6,576,463
76,girl,no,1,0,0,1,0,0,2,489,445
1,boy,no,0,1,0,1,0,0,9,536,436
10,girl,no,0,0,1,1,0,0,12,602,554
40,boy,no,0,1,0,1,0,0,21,478,440
17,boy,yes,0,0,1,1,0,0,5,439,405
27,boy,no,1,0,0,0,1,0,6,547,460
26,girl,yes,0,0,1,0,1,0,1,392,395
4,boy,no,1,0,0,1,0,0,8,454,436
29,boy,yes,1,0,0,0,1,0,5,449,433
22,boy,yes,1,0,0,0,1,0,11,449,408
50,boy,no,0,0,1,1,0,0,12,520,445
3,girl,no,0,0,1,1,0,0,10,536,461
44,girl,yes,0,1,0,0,1,0,0,478,421
71,boy,no,0,1,0,1,0,0,2,468,411
65,boy,no,1,0,0,1,0,0,12,459,434
37,girl,no,0,0,1,0,1,0,1,434,397
16,girl,yes,0,1,0,0,1,0,17,439,413
56,boy,no,0,0,1,1,0,0,21,468,430
72,boy,no,0,0,1,1,0,0,16,536,461
72,girl,yes,0,1,0,1,0,0,10,528,453
36,boy,no,0,0,1,1,0,0,17,500,447
7,girl,no,0,0,1,1,0,0,6,500,450
78,girl,no,0,1,0,1,0,0,3,576,460
54,boy,no,0,1,0,1,0,0,7,559,468
72,boy,yes,1,0,0,1,0,0,12,463,431
75,girl,yes,1,0,0,1,0,0,13,559,437
73,girl,no,1,0,0,1,0,0,19,547,465
18,girl,yes,1,0,0,0,1,0,10,444,414
64,boy,no,1,0,0,1,0,0,20,449,467
63,boy,no,0,1,0,1,0,0,7,506,447
27,girl,yes,0,1,0,0,1,0,20,506,465
53,boy,no,1,0,0,1,0,0,3,405,395
33,boy,yes,0,1,0,0,1,0,22,429,424
21,girl,no,1,0,0,1,0,0,1,528,458
70,girl,no,0,0,1,1,0,0,15,473,433
19,girl,yes,0,1,0,0,1,0,0,459,411
27,boy,yes,0,0,1,0,1,0,1,500,414
5,girl,yes,0,1,0,1,0,0,8,463,408
51,boy,no,0,0,1,1,0,0,10,463,427
51,girl,no,0,0,1,1,0,0,10,478,458
73,boy,yes,0,0,1,1,0,0,1,463,418
64,girl,yes,1,0,0,1,0,0,20,418,403
27,girl,yes,0,0,1,0,1,0,1,473,408
74,girl,no,0,1,0,1,0,0,8,478,431
66,boy,yes,0,1,0,1,0,0,3,454,405
73,boy,no,1,0,0,1,0,0,19,500,434
73,boy,yes,0,1,0,1,0,0,14,528,467
20,girl,yes,0,1,0,0,1,0,1,478,443
36,boy,no,1,0,0,1,0,0,15,463,448
28,girl,yes,0,1,0,0,1,0,10,536,485
31,girl,yes,0,1,0,0,1,0,11,520,405
9,boy,no,1,0,0,1,0,0,5,449,424
75,boy,yes,1,0,0,1,0,0,13,468,413
25,girl,no,1,0,0,1,0,0,18,500,433
8,boy,no,0,1,0,1,0,0,12,506,436
43,boy,yes,0,0,1,1,0,0,0,500,447
30,girl,yes,1,0,0,0,1,0,10,520,445
23,girl,yes,1,0,0,0,1,0,1,506,410
27,girl,yes,1,0,0,0,1,0,6,536,447
40,girl,yes,1,0,0,1,0,0,2,576,448
54,boy,yes,0,0,1,1,0,0,12,375,388
69,girl,no,0,1,0,1,0,0,6,520,443
12,girl,no,1,0,0,1,0,0,20,547,458
9,girl,no,1,0,0,1,0,0,8,489,460
73,boy,no,0,0,1,1,0,0,1,484,414
36,girl,yes,0,1,0,1,0,0,14,459,445
70,girl,no,0,0,1,1,0,0,8,429,393
55,boy,yes,1,0,0,1,0,0,13,459,410
64,girl,yes,0,1,0,1,0,0,5,484,428
76,boy,no,1,0,0,1,0,0,1,520,410
54,girl,yes,1,0,0,0,1,0,13,484,450
8,girl,yes,1,0,0,1,0,0,13,506,439
11,boy,no,1,0,0,1,0,0,11,520,490
19,girl,yes,1,0,0,0,1,0,6,513,437
68,boy,yes,0,0,1,0,1,0,8,484,393
40,girl,yes,0,0,1,1,0,0,27,468,430
79,boy,no,0,1,0,1,0,0,12,449,421
38,boy,yes,0,0,1,1,0,0,8,536,492
19,boy,yes,1,0,0,0,1,0,6,444,382
29,girl,yes,0,1,0,0,1,0,17,528,465
62,boy,no,1,0,0,1,0,0,16,528,448
44,boy,no,0,1,0,0,1,0,0,449,448
59,girl,yes,1,0,0,1,0,0,0,478,425
32,boy,yes,0,1,0,0,1,0,0,478,411
22,girl,yes,0,1,0,0,1,0,7,444,434
76,girl,no,0,1,0,1,0,0,13,449,411
58,boy,no,0,1,0,1,0,0,3,478,439
54,boy,no,0,1,0,1,0,0,7,500,453
3,girl,no,1,0,0,1,0,0,8,489,419
58,boy,no,1,0,0,1,0,0,3,513,433
76,boy,no,1,0,0,1,0,0,1,500,439
18,boy,no,1,0,0,0,1,0,10,494,440
43,girl,no,0,1,0,1,0,0,17,528,472
19,boy,yes,0,0,1,0,1,0,2,463,422
59,girl,no,0,0,1,1,0,0,11,454,443
56,boy,yes,0,0,1,1,0,0,3,429,405
53,girl,no,1,0,0,0,1,0,3,468,410
56,boy,no,0,1,0,1,0,0,7,384,410
33,girl,yes,0,1,0,0,1,0,22,423,398
54,boy,yes,0,0,1,1,0,0,12,494,440
41,boy,no,0,1,0,0,1,0,16,500,439
58,boy,no,0,1,0,1,0,0,3,489,437
68,boy,yes,0,1,0,0,1,0,10,444,424
45,girl,yes,0,0,1,0,1,0,3,439,419
76,boy,no,0,0,1,1,0,0,22,423,397
20,girl,no,1,0,0,0,1,0,4,576,554
19,boy,yes,0,1,0,0,1,0,1,444,407
42,girl,no,0,0,1,1,0,0,10,536,485
24,boy,no,1,0,0,0,1,0,6,459,397
72,boy,yes,1,0,0,1,0,0,8,429,421
76,boy,no,0,0,1,1,0,0,8,500,428
68,boy,no,1,0,0,1,0,0,16,520,492
27,boy,yes,0,0,1,0,1,0,1,449,398
26,boy,yes,0,0,1,0,1,0,1,418,391
33,girl,yes,0,1,0,0,1,0,22,423,397
23,boy,yes,1,0,0,0,1,0,1,520,439
65,boy,no,0,1,0,1,0,0,9,484,474
46,boy,no,1,0,0,1,0,0,12,500,437
55,boy,no,1,0,0,1,0,0,13,454,416
48,girl,yes,0,1,0,1,0,0,13,473,414
34,girl,yes,0,0,1,1,0,0,2,468,430
28,boy,yes,1,0,0,0,1,0,7,418,397
37,girl,yes,0,0,1,1,0,0,1,429,413
38,boy,no,0,1,0,1,0,0,8,478,445
26,girl,yes,1,0,0,0,1,0,15,473,422
80,girl,yes,0,1,0,1,0,0,13,484,436
5,girl,yes,1,0,0,1,0,0,8,423,400
56,boy,yes,0,0,1,0,1,0,21,459,422
11,girl,no,0,1,0,1,0,0,13,547,492
74,boy,yes,0,0,1,0,1,0,14,513,445
71,boy,yes,0,0,1,1,0,0,6,489,425
13,boy,yes,0,1,0,1,0,0,6,478,428
6,boy,no,0,0,1,1,0,0,12,454,437
32,girl,yes,0,0,1,0,1,0,14,494,465
5,boy,no,0,0,1,1,0,0,8,463,440
34,boy,yes,0,1,0,1,0,0,5,473,427
45,girl,yes,1,0,0,0,1,0,12,418,403
71,boy,no,0,0,1,1,0,0,6,468,427
42,boy,no,0,1,0,1,0,0,3,444,437
58,boy,no,0,0,1,1,0,0,5,528,468
70,boy,yes,1,0,0,1,0,0,10,547,443
51,girl,no,0,1,0,1,0,0,12,489,410
26,girl,yes,0,1,0,0,1,0,6,478,427
46,girl,no,1,0,0,1,0,0,12,576,458
70,boy,no,0,1,0,1,0,0,27,478,448
49,girl,yes,1,0,0,1,0,0,11,506,467
55,girl,no,0,1,0,1,0,0,13,484,431
7,girl,yes,0,1,0,1,0,0,3,494,450
28,girl,no,0,0,1,0,1,0,8,405,398
61,boy,no,0,0,1,1,0,0,7,489,410
80,boy,no,0,1,0,1,0,0,13,484,455
15,girl,yes,0,1,0,0,1,0,3,478,434
51,boy,no,0,0,1,1,0,0,16,478,476
63,boy,no,0,1,0,1,0,0,12,489,439
78,girl,no,0,1,0,1,0,0,3,489,402
59,boy,yes,0,0,1,1,0,0,11,405,402
65,girl,yes,0,0,1,1,0,0,15,528,538
7,girl,yes,1,0,0,1,0,0,0,418,414
33,girl,yes,0,1,0,0,1,0,5,459,437
46,boy,no,0,1,0,1,0,0,0,434,428
40,boy,yes,0,0,1,1,0,0,27,454,421
71,girl,yes,1,0,0,1,0,0,6,429,393
58,girl,no,0,0,1,1,0,0,8,602,497
59,boy,no,1,0,0,1,0,0,0,405,390
27,girl,yes,1,0,0,0,1,0,12,506,450
42,boy,no,1,0,0,1,0,0,14,484,445
48,boy,no,1,0,0,1,0,0,4,454,428
33,girl,yes,0,1,0,0,1,0,22,459,410
27,girl,yes,1,0,0,0,1,0,12,536,478
66,girl,no,0,1,0,1,0,0,3,513,467
32,boy,yes,0,0,1,0,1,0,1,392,402
21,boy,yes,1,0,0,0,1,0,1,513,427
51,boy,no,0,1,0,1,0,0,12,520,480
9,girl,no,0,0,1,1,0,0,13,500,453
16,girl,yes,0,0,1,0,1,0,1,506,437
47,boy,yes,0,1,0,1,0,0,15,528,456
28,boy,yes,1,0,0,0,1,0,9,423,398
33,girl,yes,0,1,0,0,1,0,22,513,430
63,girl,yes,1,0,0,0,1,0,6,405,407
32,girl,yes,0,1,0,0,1,0,0,468,408
80,boy,no,0,1,0,1,0,0,13,439,414
72,boy,yes,0,1,0,1,0,0,10,418,398
52,boy,no,1,0,0,0,1,0,12,454,408
61,girl,no,0,0,1,1,0,0,7,459,418
25,boy,yes,0,1,0,0,1,0,2,478,413
17,girl,yes,0,0,1,0,1,0,5,418,411
75,girl,yes,0,0,1,1,0,0,3,384,398
19,girl,yes,0,0,1,0,1,0,6,602,439
55,girl,no,1,0,0,1,0,0,13,520,455
34,boy,no,1,0,0,1,0,0,17,429,413
46,girl,no,0,1,0,0,1,0,0,449,456
51,girl,no,0,0,1,0,1,0,10,484,461
38,boy,yes,0,1,0,1,0,0,8,484,436
80,girl,yes,0,1,0,1,0,0,13,423,418
29,boy,yes,1,0,0,0,1,0,5,463,421
37,boy,no,0,1,0,1,0,0,0,463,431
24,girl,no,1,0,0,0,1,0,6,489,465
43,boy,no,0,0,1,1,0,0,0,602,527
27,boy,yes,0,0,1,0,1,0,11,468,428
57,girl,no,0,1,0,1,0,0,8,473,455
76,boy,yes,0,1,0,1,0,0,13,392,395
12,boy,no,1,0,0,1,0,0,20,536,468
76,girl,yes,1,0,0,1,0,0,2,602,485
44,girl,yes,0,0,1,0,1,0,3,547,490
44,girl,yes,0,1,0,1,0,0,0,434,413
42,boy,no,0,0,1,1,0,0,0,547,532
20,boy,yes,1,0,0,0,1,0,4,423,397
60,girl,no,0,0,1,1,0,0,11,478,434
66,boy,no,1,0,0,1,0,0,8,473,428
58,girl,yes,0,1,0,0,1,0,3,459,413
24,boy,yes,0,0,1,0,1,0,13,468,422
32,girl,yes,0,0,1,0,1,0,14,528,461
8,girl,no,0,1,0,1,0,0,12,454,410
7,boy,no,0,1,0,1,0,0,9,473,416
47,boy,no,1,0,0,1,0,0,5,536,448
49,girl,no,0,1,0,1,0,0,9,506,453
13,boy,yes,1,0,0,1,0,0,6,513,437
26,girl,no,0,1,0,0,1,0,6,454,410
27,girl,no,0,0,1,0,1,0,11,454,437
47,girl,yes,0,0,1,1,0,0,11,500,436
68,boy,yes,1,0,0,1,0,0,10,547,478
33,boy,no,1,0,0,0,1,0,6,434,390
19,boy,yes,1,0,0,0,1,0,6,444,447
43,boy,no,1,0,0,1,0,0,3,449,411
74,girl,no,0,0,1,1,0,0,12,536,447
76,girl,no,0,0,1,1,0,0,22,478,425
53,girl,yes,0,1,0,1,0,0,9,459,397
23,boy,yes,1,0,0,0,1,0,1,489,425
53,girl,yes,0,0,1,0,1,0,9,429,411
43,girl,no,0,0,1,1,0,0,0,602,455
63,girl,no,0,0,1,1,0,0,4,520,470
79,boy,no,0,1,0,1,0,0,12,489,447
22,boy,yes,0,1,0,0,1,0,16,473,440
21,boy,yes,0,1,0,1,0,0,5,602,456
15,boy,yes,1,0,0,0,1,0,11,468,419
28,girl,yes,0,0,1,0,1,0,3,449,400
30,boy,yes,0,1,0,0,1,0,24,528,514
32,boy,yes,0,1,0,0,1,0,2,506,442
56,boy,yes,0,1,0,0,1,0,7,354,374
36,boy,yes,0,0,1,1,0,0,7,418,405
16,boy,yes,0,1,0,0,1,0,17,429,402
21,girl,yes,1,0,0,1,0,0,1,489,407
64,girl,yes,0,1,0,1,0,0,5,423,414
9,boy,no,0,1,0,1,0,0,14,528,465
62,boy,no,1,0,0,1,0,0,16,454,425
49,boy,yes,1,0,0,1,0,0,11,473,433
37,girl,no,1,0,0,1,0,0,5,494,434
15,girl,yes,0,1,0,0,1,0,3,463,465
66,girl,yes,1,0,0,1,0,0,8,454,418
41,girl,no,1,0,0,1,0,0,15,626,545
27,girl,yes,0,1,0,0,1,0,20,536,490
69,boy,no,0,0,1,1,0,0,6,547,453
75,boy,yes,1,0,0,1,0,0,11,434,393
79,girl,no,0,1,0,1,0,0,12,520,443
25,girl,yes,0,1,0,1,0,0,2,494,431
61,girl,no,1,0,0,1,0,0,22,454,433
22,boy,yes,0,0,1,0,1,0,3,602,458
20,girl,no,1,0,0,0,1,0,4,506,421
32,boy,yes,0,1,0,0,1,0,0,439,398
32,boy,yes,0,0,1,0,1,0,14,399,393
70,boy,yes,0,1,0,1,0,0,14,494,440
68,girl,yes,0,0,1,1,0,0,6,520,442
80,girl,no,1,0,0,1,0,0,4,506,458
3,boy,no,0,0,1,1,0,0,10,484,427
79,girl,no,0,0,1,1,0,0,5,559,439
79,girl,no,1,0,0,1,0,0,13,513,456
50,girl,no,0,0,1,1,0,0,12,602,451
10,girl,no,0,1,0,1,0,0,12,459,418
27,boy,yes,1,0,0,0,1,0,0,494,455
63,boy,no,0,1,0,1,0,0,7,500,490
68,girl,no,1,0,0,1,0,0,16,547,503
69,girl,no,1,0,0,1,0,0,16,520,439
49,boy,no,1,0,0,1,0,0,11,494,445
64,boy,no,1,0,0,1,0,0,11,494,455
65,girl,yes,0,0,1,1,0,0,15,454,433
30,boy,yes,0,1,0,0,1,0,24,559,470
53,girl,yes,1,0,0,0,1,0,3,463,398
7,boy,no,1,0,0,1,0,0,15,528,460
59,girl,no,0,0,1,1,0,0,11,500,451
69,girl,no,1,0,0,1,0,0,16,626,455
71,boy,no,1,0,0,1,0,0,6,489,421
76,girl,no,1,0,0,1,0,0,1,478,445
55,boy,no,1,0,0,1,0,0,13,459,434
3,girl,yes,0,1,0,1,0,0,9,576,460
3,girl,no,0,0,1,1,0,0,10,513,440
64,boy,no,1,0,0,0,0,1,20,459,428
64,girl,yes,1,0,0,1,0,0,11,444,427
56,boy,no,0,1,0,1,0,0,7,434,386
24,girl,yes,0,0,1,0,1,0,13,520,428
44,boy,yes,0,1,0,0,1,0,0,468,414
60,boy,yes,1,0,0,1,0,0,13,429,400
33,girl,yes,0,0,1,0,1,0,1,459,440
59,girl,no,0,0,1,1,0,0,11,468,456
63,boy,no,1,0,0,1,0,0,10,536,485
55,girl,no,1,0,0,0,1,0,13,449,410
29,boy,yes,0,1,0,0,1,0,17,444,442
9,girl,no,0,1,0,1,0,0,11,463,470
56,girl,yes,1,0,0,0,1,0,13,412,388
44,girl,yes,0,0,1,0,1,0,3,576,518
22,boy,yes,0,1,0,0,1,0,7,449,407
70,girl,yes,0,1,0,1,0,0,14,494,408
76,boy,no,1,0,0,1,0,0,1,484,433
35,girl,yes,0,1,0,0,1,0,12,468,393
66,boy,no,0,0,1,1,0,0,15,547,465
78,boy,yes,0,1,0,1,0,0,3,489,403
73,girl,yes,0,1,0,0,1,0,14,463,422
45,boy,no,0,1,0,0,1,0,11,405,411
3,boy,no,0,0,1,1,0,0,9,468,445
3,boy,no,1,0,0,1,0,0,8,473,414
16,girl,yes,0,1,0,0,1,0,6,444,414
72,boy,no,0,0,1,1,0,0,16,489,447
23,girl,no,0,0,1,0,1,0,11,576,450
51,girl,no,0,0,1,1,0,0,15,528,461
70,girl,no,0,1,0,1,0,0,27,528,450
66,girl,no,0,1,0,1,0,0,3,454,403
6,girl,yes,1,0,0,1,0,0,1,459,422
73,girl,yes,0,1,0,1,0,0,14,439,425
39,girl,no,0,0,1,1,0,0,2,520,450
27,boy,yes,1,0,0,0,1,0,0,478,461
63,girl,no,0,0,1,1,0,0,7,528,465
53,boy,yes,1,0,0,1,0,0,3,444,408
59,girl,no,0,1,0,1,0,0,8,489,455
60,boy,no,0,1,0,1,0,0,5,468,413
25,girl,yes,0,0,1,0,1,0,12,473,447
38,girl,yes,1,0,0,1,0,0,13,576,497
71,boy,yes,1,0,0,1,0,0,6,494,424
72,girl,no,1,0,0,1,0,0,12,576,465
56,boy,no,1,0,0,1,0,0,13,459,434
59,boy,yes,0,0,1,1,0,0,14,536,460
68,girl,yes,0,1,0,0,1,0,10,439,405
12,girl,yes,0,1,0,1,0,0,12,528,440
13,boy,no,0,1,0,1,0,0,6,559,455
36,boy,no,1,0,0,1,0,0,15,463,428
76,girl,no,1,0,0,1,0,0,2,468,422
34,girl,no,0,0,1,1,0,0,2,473,451
39,boy,yes,1,0,0,1,0,0,4,506,434
21,girl,no,1,0,0,0,1,0,1,489,448
27,girl,yes,0,1,0,0,1,0,10,473,430
63,girl,no,0,0,1,1,0,0,7,484,453
